time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980541509,p1,8.5497,1.5203,5.7522,-1.9621,4.477,8.3884,0.54669,-3.11,8.7258,-11.704,11.082,-0.33936,-2.9994,-2.9176,-0.002978
1491980541549,p1,8.2119,2.1121,4.7836,-3.2947,4.6055,6.9616,0.64141,-4.4074,8.8818,-10.854,11.176,-0.59248,-0.58973,-0.099131,0.41888
1491980541589,p1,7.5429,1.8628,3.6279,-3.7733,4.7443,7.336,0.36768,-3.6985,8.4057,-10.222,10.399,-0.66899,2.7621,1.7437,0.86896
1491980541629,p1,7.9586,1.1951,3.0373,-2.15,4.0479,8.8787,1.0982,-3.6376,8.8802,-9.8779,9.7152,-1.8993,2.4614,0.75684,1.5037
1491980541669,p1,9.3802,1.987,2.2177,-0.14922,3.897,10.917,0.98077,-3.4673,9.0515,-10.607,9.4106,-1.486,0.56892,-1.3358,0.046636
1491980541709,p1,10.057,2.4353,3.6358,-2.2798,3.3467,8.9768,0.55671,-3.7578,9.7005,-10.293,9.3954,-1.142,-3.6329,-5.304,-0.31895
1491980541749,p1,9.9237,2.1316,5.7442,-2.9663,3.6165,8.8717,0.61296,-3.9527,9.8539,-10.763,8.0942,-0.69235,-8.3755,-10.557,0.079831
1491980541789,p1,9.5812,1.7084,4.8212,-2.8626,4.0406,9.4016,0.48762,-3.1939,9.5625,-10.299,8.3848,0.20201,-10.603,-7.3981,-1.0102
1491980541829,p1,8.6847,0.85888,4.1523,-2.3441,3.7462,9.0924,0.42482,-3.2752,9.0936,-8.1001,8.061,0.81678,-6.9823,-9.5108,-1.9707
1491980541869,p1,8.5573,0.41745,3.6411,-1.8778,3.0953,8.3413,-0.19906,-2.9213,8.4911,-6.5327,7.995,0.12805,-7.3234,-12.185,-1.4458
1491980541909,p1,8.2503,0.15288,3.7266,-1.9678,3.5278,8.1532,0.075019,-3.4904,8.2852,-4.6703,6.0974,0.13752,-8.8701,-10.434,-0.34656
1491980541949,p1,8.411,-0.32442,4.2022,-1.5506,3.858,8.0455,-0.047816,-4.2569,8.1695,-2.578,2.8677,-0.35715,-9.3492,-14.674,-0.47068
1491980541989,p1,8.7652,-0.75936,4.8139,-1.664,3.2067,7.3808,0.26497,-5.0389,8.7111,-0.30802,0.2358,-0.15862,-9.0068,-11.411,-0.59057
1491980542029,p1,8.9278,-1.2923,4.3714,-1.523,3.1945,8.3683,-0.29452,-4.0278,8.3965,1.1594,-0.31433,0.066547,-10.668,-9.9891,-1.2424
1491980542069,p1,8.7475,-1.8815,3.8664,-1.6537,4.5868,9.7251,-0.83469,-4.74,8.919,1.3375,0.037809,0.32484,-9.2023,-10.452,-3.2061
1491980542109,p1,7.9256,-2.3785,3.8271,-1.2444,3.5512,9.7666,-0.68487,-4.4071,9.6881,-0.37517,2.0395,0.70843,-9.0362,-10.03,-2.5372
1491980542149,p1,9.0194,-2.5545,1.1782,-1.4194,4.3248,8.7581,-0.52644,-4.4517,9.7304,-3.104,3.9113,0.67407,-9.2877,-8.5744,-1.783
1491980542189,p1,9.3649,-2.097,0.91523,-1.8391,3.9301,8.185,-0.39967,-4.3084,9.3778,-5.3395,5.376,-0.16776,-9.6046,-9.6317,-2.3441
1491980542229,p1,8.9733,-1.1738,4.283,-2.3326,4.3049,7.4157,-0.47042,-4.2522,9.3562,-7.8439,6.9583,-0.7075,-8.9012,-10.114,-2.2139
1491980542269,p1,9.1549,-0.59722,4.2359,-2.3229,5.0008,7.8904,-0.59567,-4.8869,8.9594,-9.642,7.9564,-0.75221,-7.4691,-9.4941,-1.8295
1491980542309,p1,9.1094,0.48767,3.4966,-2.0063,4.4965,8.3712,-0.3185,-4.3656,8.6221,-11.204,9.9266,0.11463,-5.9398,-9.0996,-1.3095
1491980542349,p1,8.7302,1.2715,4.6179,-1.9686,4.5032,8.0021,-0.44571,-4.0834,8.6299,-10.388,9.8824,0.7088,-4.6553,-7.7061,0.090608
1491980542389,p1,8.7915,1.9284,5.115,-2.7813,5.7418,7.6042,-0.17404,-3.344,8.5771,-11.238,11.167,1.1255,-3.8485,-5.0989,1.1273
1491980542429,p1,9.1292,2.2603,4.7989,-2.9969,5.8387,7.6131,0.024389,-2.8631,9.2026,-11.265,12.942,0.057607,-1.5875,-1.314,0.95905
1491980542469,p1,9.1229,2.1298,4.0893,-2.7297,5.4631,8.0674,0.36589,-3.3198,9.7022,-10.57,11.059,-1.1719,1.2243,0.72202,0.29485
1491980542509,p1,9.142,2.1512,2.4035,-2.4013,5.3899,8.1372,1.3215,-3.5797,9.7628,-9.0551,9.4787,-1.9501,1.0967,0.39289,0.59064
1491980542549,p1,8.9333,2.1527,2.4317,-2.211,6.3476,8.6312,1.808,-2.8113,9.1505,-9.5964,10.196,-1.8417,-0.49373,-1.8913,2.2236
1491980542589,p1,8.9017,2.106,3.0803,-2.6266,5.7864,8.3685,1.2387,-3.2867,9.1379,-10.516,9.1413,-1.5514,-1.7695,-2.7633,1.2285
1491980542629,p1,9.6298,2.3539,4.4527,-3.1146,6.0709,7.7252,0.70836,-3.3795,8.3026,-10.736,8.6943,-0.69247,-3.9189,-5.7786,-0.95261
1491980542669,p1,10.003,2.5948,4.6138,-3.2616,6.163,7.749,0.12193,-3.7379,8.0775,-10.831,8.4521,-0.24393,-7.8573,-9.843,0.21005
1491980542709,p1,9.5401,2.1777,4.242,-2.9611,5.745,7.9336,0.7022,-3.7279,7.6827,-9.5129,8.1909,0.69071,-8.925,-7.3554,-0.4886
1491980542749,p1,9.0768,1.5396,3.5629,-2.6626,5.6678,7.8574,0.55233,-3.4398,8.5067,-7.4455,7.3119,1.2059,-8.0156,-9.3724,-1.7039
1491980542789,p1,8.655,0.68275,3.7928,-1.545,5.6005,8.1896,0.32097,-3.5651,8.6105,-5.784,6.3914,0.50498,-9.2687,-11.012,-1.087
1491980542829,p1,8.3445,0.030093,4.6069,-1.597,4.2524,7.7116,0.44705,-4.4637,8.3371,-4.4233,4.702,0.45913,-10.387,-12.291,-1.3932
1491980542869,p1,8.2146,-0.90072,4.2119,-1.5069,4.645,7.2619,-0.8826,-5.864,10.219,-2.8259,1.9492,0.23161,-10.134,-12.83,-1.4576
1491980542909,p1,7.7212,-1.2964,4.1011,-1.5,4.5096,7.6794,-3.3515,-6.8418,9.9639,-0.20088,-0.18448,0.009062,-8.8285,-11.586,-1.9776
1491980542949,p1,8.2748,-1.5621,2.7458,-1.1464,4.7255,8.1248,-1.5976,-5.0676,7.0648,2.0584,-0.79091,0.10013,-9.6519,-10.179,-3.8853
1491980542989,p1,8.8564,-1.6985,2.339,-0.57227,5.0451,8.6936,-1.3378,-6.3648,7.947,0.79108,1.5073,-0.07789,-8.9713,-10.885,-3.816
1491980543029,p1,10.151,-2.116,2.2565,-0.51637,5.1005,9.2556,-0.35853,-6.5653,8.6255,-1.2089,3.8039,-0.55575,-7.5897,-9.0469,-3.5187
1491980543069,p1,10.253,-2.0109,3.5636,-0.85437,5.2917,9.3298,-0.15286,-5.8725,8.9051,-3.6212,5.3376,-0.12569,-8.9669,-8.8942,-2.6152
1491980543109,p1,10.254,-1.8469,3.311,-1.6196,5.4146,9.0194,-0.51126,-5.6249,8.641,-6.883,6.3443,-0.027255,-9.7388,-9.7689,-1.3904
1491980543149,p1,8.285,-1.2755,5.1799,-2.1594,5.2745,7.9364,-0.87183,-5.2329,7.7926,-10.037,7.0486,0.74145,-8.8832,-9.3585,-0.23929
1491980543189,p1,7.2948,-0.41567,3.3203,-2.973,5.2789,7.0735,-1.1084,-4.8324,7.2197,-9.4642,8.7623,0.39845,-7.5964,-10.2,-0.51865
1491980543229,p1,7.0301,0.29812,3.1961,-2.019,4.487,6.3686,-0.54019,-5.3145,7.6719,-6.7393,7.4397,0.004454,-6.3951,-9.2167,0.72951
1491980543269,p1,8.1435,0.19392,4.8004,-1.4636,4.211,6.7717,-0.14634,-5.2039,8.473,-10.118,8.0392,0.52116,-4.3721,-4.8137,1.4479
1491980543309,p1,9.7551,0.87526,5.3244,-1.58,5.1545,7.6818,0.062124,-4.8637,9.0472,-17.431,23.702,0.034554,-4.0627,-3.365,1.1732
1491980543349,p1,9.1676,2.2645,7.3881,-2.6521,6.0487,8.2966,-0.35687,-4.9686,9.1161,-11.957,12.386,-0.4209,-1.6368,0.62879,0.87381
1491980543389,p1,8.77,1.7093,4.3674,-3.1321,5.3629,7.7461,-0.14484,-4.8623,8.8705,-4.3222,4.3372,-1.8944,1.5768,0.62829,0.99535
1491980543429,p1,8.2469,1.5687,1.6617,-2.9733,6.3182,7.7272,1.3274,-3.4921,8.3726,-9.1317,6.2898,-3.5088,1.1563,-0.23788,1.4491
1491980543469,p1,8.9004,0.9645,8.3578,1.7809,1.1634,7.6107,1.6617,1.1365,7.3116,-0.59664,10.088,1.3605,-1.8605,-12.396,2.8062
1491980543509,p1,8.8666,0.58517,3.2225,0.71972,1.8595,7.0971,1.1305,1.1148,7.3919,-1.1625,9.9047,1.7245,1.0375,-7.1125,0.35936
1491980543549,p1,8.7281,0.32922,4.5328,1.4089,1.8769,7.4708,2.475,-0.54039,8.5266,1.0256,8.1843,0.91503,1.7383,-9.2232,0.61203
1491980543589,p1,9.0104,-0.27732,3.7402,1.7306,2.2269,9.258,2.8697,-0.10417,10.427,0.64559,9.5988,1.266,1.5125,-9.7367,0.36031
1491980543629,p1,9.3704,0.16464,3.6414,1.2517,2.9423,11.188,2.3653,-0.84266,11.933,0.2426,9.5668,1.348,1.1238,-9.272,0.4297
1491980543669,p1,8.9818,0.033663,3.8315,0.53187,2.4412,12.022,2.581,-0.10292,11.782,-0.29033,8.7685,1.6532,0.53974,-9.1422,0.40524
1491980543709,p1,9.1175,0.049816,3.2209,-0.24105,3.98,10.712,1.0474,-3.0083,10.276,-0.31026,9.5203,1.1868,0.23973,-9.6957,1.0113
1491980543749,p1,8.7289,0.4629,4.4441,1.4655,1.4003,9.7289,2.6954,0.31358,8.3073,-0.69513,8.6803,0.81989,0.075818,-9.3675,1.3679
1491980543789,p1,8.3851,0.66999,5.2187,-1.0964,2.2821,7.9652,-0.46229,-2.2575,7.6856,-0.6981,9.1314,0.54925,-0.23819,-8.9322,1.2144
1491980543829,p1,7.2528,0.50311,4.7615,1.4827,0.98107,8.2108,2.1221,-0.50832,7.9339,-1.5163,8.5425,0.71351,-1.0023,-8.8379,0.91788
1491980543869,p1,7.5731,0.54451,4.8835,-1.5553,1.8988,8.0262,-0.72317,-1.6331,9.4066,-1.5358,9.4422,0.77216,-1.1374,-8.9716,0.86294
1491980543909,p1,7.3234,0.15807,5.6997,0.97676,1.1101,9.0879,1.6799,-0.02676,11.166,-1.7924,9.8917,0.63147,-1.2454,-10.282,-0.1808
1491980543949,p1,7.4408,0.61001,7.3075,-2.2547,1.7054,9.9019,-1.601,-1.0556,11.845,-1.1342,9.6699,0.50238,-0.92847,-9.7891,1.5291
1491980543989,p1,6.2226,0.83938,6.1061,-0.13981,-0.26397,10.484,0.69545,-0.021798,11.17,-2.1883,11.687,1.4469,-1.0675,-11.87,0.78907
1491980544029,p1,5.5078,-0.018958,7.3111,-4.3737,-0.29188,9.8604,-2.9279,-0.49077,9.5293,-1.6452,10.743,1.5938,-0.7793,-10.787,2.6794
1491980544069,p1,3.2568,1.4002,7.0496,-0.80335,0.19443,9.4811,0.96283,0.40493,8.2843,-3.1728,15.288,3.719,-2.7638,-15.127,3.06
1491980544109,p1,4.3068,0.702,9.127,-4.1357,-0.94678,8.9378,-4.192,1.3936,7.8102,-4.0985,13.985,4.2345,-3.8876,-15.948,4.2863
1491980544149,p1,5.2062,1.3796,8.2877,-1.7411,-1.1514,9.0658,-0.96804,0.52257,9.1211,-4.1959,9.8125,1.1535,-3.3118,-10.231,0.81534
1491980544189,p1,5.5865,1.5241,8.4557,-3.4126,-0.31701,9.0351,-4.0095,2.0254,9.5721,-2.6258,6.7355,1.3609,-2.8698,-5.3304,0.088979
1491980544229,p1,4.7248,1.8174,10.943,-3.1891,-1.2911,7.9433,-3.4195,2.4033,8.4987,-3.3329,7.5738,1.0832,-3.4854,-7.0966,1.8742
1491980544269,p1,4.6056,1.5979,10.493,-5.8007,-6.6393,6.0462,-5.394,6.2663,7.3503,-3.8448,8.7528,2.0245,-3.461,-10.301,1.6867
1491980544309,p1,4.9404,0.96928,9.5587,-5.6902,-9.2439,6.2003,-6.2233,6.9974,6.8507,-3.3097,8.8191,1.0223,-2.8367,-8.509,1.1642
1491980544349,p1,4.2436,0.9834,11.143,-5.1835,-7.0331,7.1858,-4.835,7.3372,6.9487,-3.3254,9.296,1.7417,-2.5367,-8.2359,1.5002
1491980544389,p1,3.4504,1.2024,9.8175,-5.1411,-6.897,8.1101,-4.5442,6.3723,7.9063,-3.009,8.8393,1.8686,-2.5398,-10.209,1.7712
1491980544429,p1,4.3674,0.85008,9.0239,-5.2866,-3.7419,9.3824,-4.3758,1.9079,10.871,-3.5784,8.9367,1.3394,-2.8906,-9.1597,1.2601
1491980544469,p1,5.2939,1.1261,8.5255,-3.7435,-4.059,10.727,-3.2937,1.4008,11.662,-3.9244,9.43,1.4294,-3.0401,-9.1223,1.452
1491980544509,p1,5.83,1.1578,8.7834,-4.4736,-2.1321,9.3656,-3.9591,0.94368,9.9631,-3.5435,9.6024,1.797,-2.9811,-9.7884,1.75
1491980544549,p1,5.799,0.94302,8.8414,-4.5762,-2.6228,9.0808,-3.6701,0.43169,9.1795,-3.4099,8.0383,1.1262,-2.7246,-8.4583,1.2648
1491980544589,p1,5.5618,0.9543,8.3473,-3.9248,-1.9721,8.3782,-2.6047,1.4508,9.2513,-3.5741,8.1414,1.4229,-2.8895,-8.7125,1.5602
1491980544629,p1,5.7728,0.91953,7.3491,-3.2453,-2.4496,7.8407,-3.0477,1.9563,7.6369,-3.7763,9.8341,1.7771,-3.0331,-9.5491,1.7348
1491980544669,p1,6.1603,0.87226,7.2771,-4.3159,-0.83585,8.0554,-3.0714,0.76355,9.2757,-3.443,8.8166,1.4998,-2.9203,-9.1302,1.4091
1491980544709,p1,6.3995,0.95988,7.1153,-2.9003,0.41732,8.5582,-2.3194,-1.2546,8.8235,-3.518,8.8763,1.4982,-3.041,-9.6225,1.3759
1491980544749,p1,6.3693,0.69471,6.7632,-2.4125,-1.902,8.3781,-1.4222,-0.12262,8.7123,-3.6229,8.9656,1.556,-2.9652,-9.2656,1.7516
1491980544789,p1,7.1539,0.73601,5.9712,-2.007,1.9955,9.0399,-1.8274,-1.299,9.1545,-3.7459,9.7813,1.8828,-3.1083,-9.7433,1.8226
1491980544829,p1,6.892,0.76576,6.4693,-1.288,0.50717,8.4883,-0.43041,-1.6868,8.933,-3.5332,8.8767,1.3779,-2.9348,-8.8913,1.4842
1491980544869,p1,7.7415,0.61184,6.2061,-1.5859,1.1915,7.8821,-0.22363,-1.206,8.3557,-3.7179,8.6123,1.6746,-3.2352,-9.3384,1.5527
1491980544909,p1,6.7973,1.1965,6.3744,-0.54895,2.3085,8.4719,0.011108,-3.8153,9.8226,-3.6616,9.2652,1.63,-3.1977,-9.5791,1.9934
1491980544949,p1,7.7275,0.90022,6.3646,-0.5338,0.80137,8.7883,1.0293,-0.88036,9.9459,-3.6283,10.149,1.8698,-3.0558,-9.6835,1.749
1491980544989,p1,6.5426,1.0493,6.6699,0.40415,3.7609,10.375,0.49546,-2.5642,10.72,-3.6286,10.328,2.1697,-3.1638,-11.671,1.9958
1491980545029,p1,7.1053,1.3745,5.7214,0.74188,1.8743,10.932,1.4794,-0.92782,10.709,-3.214,10.589,1.1574,-2.6079,-11.048,2.5597
1491980545069,p1,8.0568,0.73064,5.5006,1.0308,3.661,10.95,2.0301,-1.6321,9.3752,-2.9651,12.241,2.6986,-2.7504,-10.941,2.199
1491980545109,p1,7.9248,1.3382,5.7273,1.5397,2.8717,9.7437,2.9456,-1.3458,9.5601,-2.9592,10.692,1.7476,-2.3959,-9.6969,2.5669
1491980545149,p1,7.8814,1.8112,6.0882,2.6197,2.7958,9.8642,4.3184,-1.5673,8.778,-2.3811,9.8847,1.6028,-1.6314,-8.9205,1.6705
1491980545189,p1,8.1918,1.2752,6.1318,3.5783,2.0833,9.7915,5.2177,-2.9457,8.5784,-2.4778,9.8391,1.6684,-1.7083,-10.138,1.6659
1491980545229,p1,7.4157,1.1031,6.2665,3.7424,3.1396,9.931,6.248,-1.7555,9.4413,-0.16558,7.8941,-0.92395,-1.5885,-10.003,1.3845
1491980545269,p1,7.6241,0.71871,5.6464,4.7294,2.0742,10.613,5.7782,0.59163,9.7796,-2.8532,10.057,1.3155,-1.3177,-9.332,1.4357
1491980545309,p1,8.2519,1.0401,5.519,3.9833,1.0928,10.035,4.2458,-1.0474,10.061,-2.2069,9.636,2.0642,-1.2286,-9.7731,1.421
1491980545349,p1,8.2307,1.7307,3.2853,3.4718,1.7465,9.2474,4.1959,-1.7753,9.963,-2.2053,9.0314,1.3897,-1.3183,-9.5402,1.1736
1491980545389,p1,8.3219,-0.84288,3.881,3.0153,2.7354,8.3451,3.7411,-1.4689,8.4057,-1.6542,9.4079,1.5354,-0.92171,-9.6306,0.85886
1491980545429,p1,10.394,3.7111,0.12163,2.8417,2.5667,7.6482,3.2986,-2.0131,8.4818,-1.3911,9.0494,1.4435,-0.57704,-9.5575,0.84247
1491980545469,p1,9.5322,-0.63425,2.9963,2.7686,3.5689,8.4349,3.3745,-2.1491,8.2653,-0.84835,9.264,0.84649,-0.3303,-9.7599,0.72656
1491980545509,p1,9.6445,0.28953,1.4514,3.2183,3.18,8.6351,3.8403,-1.2225,8.7549,-0.62706,9.8494,0.95534,-0.21058,-9.8878,0.82536
1491980545549,p1,10.183,-0.11611,-0.083891,3.2756,3.5394,8.5132,3.5882,-1.8617,8.5031,-0.70298,9.1989,2.2,0.17923,-9.6427,0.69813
1491980545589,p1,9.892,0.039984,0.36998,3.858,3.3727,8.3726,4.494,-2.6959,8.123,-0.70445,9.4022,2.0197,0.46388,-9.6215,0.67312
1491980545629,p1,10.063,0.001066,0.49785,3.9748,3.2093,8.0907,4.5697,-1.2243,7.8077,-0.57792,9.4703,1.9771,0.46434,-9.5255,1.0021
1491980545669,p1,9.5483,0.25932,-1.9364,4.2446,3.525,8.451,5.2816,-1.7705,8.4098,-0.36702,9.0668,1.8317,0.71911,-9.3993,0.87226
1491980545709,p1,9.4956,-0.51804,-0.076795,4.4285,3.4538,9.1249,5.4406,-0.92475,8.8278,-0.27766,9.1271,1.8485,0.73441,-9.175,0.80589
1491980545749,p1,10.378,-0.6941,1.4357,3.9192,3.3237,8.9754,5.193,-1.6647,9.1841,-0.12846,9.1652,1.8514,0.92893,-9.3405,0.86102
1491980545789,p1,10.165,0.28415,1.7538,3.671,3.7291,8.3779,5.0328,-1.7088,8.5272,-0.17647,9.505,1.2349,0.88357,-9.3837,0.47168
1491980545829,p1,9.8665,-0.14864,1.2862,3.9101,3.7542,8.2021,5.2765,-1.6711,8.474,-0.13223,9.4914,0.95066,1.0938,-9.2815,0.87891
1491980545869,p1,9.9146,0.23148,0.60267,4.1283,3.4559,8.7051,5.2666,-1.8127,8.8993,0.031468,9.3743,0.41389,0.83809,-9.7649,0.58941
1491980545909,p1,10.31,-0.68362,-1.0639,3.8629,3.2416,8.9164,3.607,-0.42578,9.2118,-0.56678,9.5961,0.6117,0.55441,-9.3989,0.97407
1491980545949,p1,9.859,-0.18816,-1.8026,3.8677,3.3173,8.3117,4.6499,-1.5638,8.6558,-1.1712,10.958,0.68811,-0.017315,-10.695,0.67704
1491980545989,p1,9.9945,-0.49326,0.13603,3.8613,3.4255,8.0035,4.3853,-1.9479,8.326,-0.71697,9.9684,1.1035,0.19397,-10.221,1.5111
1491980546029,p1,9.8702,-0.22357,-0.37045,4.1583,3.6804,8.4099,4.5501,-1.5657,8.6103,-0.13575,8.8973,1.3264,0.62967,-9.4006,1.3638
1491980546069,p1,9.6604,-0.66503,-0.70315,4.2702,2.9986,9.0101,4.7055,-1.392,8.8101,-0.37298,8.5589,1.337,0.63097,-8.4884,1.1123
1491980546109,p1,9.4845,-0.59996,-1.8082,3.9529,2.8171,8.4678,4.1654,-1.6166,8.3364,-0.66756,9.1877,1.3379,0.45004,-9.1747,1.1074
1491980546149,p1,9.718,-0.70555,0.057954,4.3028,3.0545,7.9899,4.8684,-2.1488,8.0043,-1.0351,9.5011,1.3677,0.32887,-9.7329,0.67801
1491980546189,p1,9.7244,-0.51131,-2.231,5.2552,3.15,8.7738,5.4765,-1.9641,8.8195,-0.95205,9.3215,1.3545,0.19353,-9.8431,0.31685
1491980546229,p1,9.865,-0.66113,-2.0966,5.5859,2.8856,9.285,5.787,-1.496,9.5031,-1.0844,8.8417,1.1723,0.42645,-9.3808,0.25479
1491980546269,p1,9.7031,-1.039,-3.6147,5.8935,2.756,8.9947,6.612,-2.2013,9.2296,-1.0724,9.382,1.112,0.17976,-9.2613,0.57965
1491980546309,p1,9.8749,-0.94402,-3.6277,5.9212,3.3814,9.0268,7.4071,-2.6985,9.3677,-1.2518,9.5449,1.4383,-0.04497,-9.4857,0.97865
1491980546349,p1,9.5329,-0.99152,-4.0335,5.6002,2.8232,9.1487,6.7516,-1.1333,9.0396,-1.2963,9.6036,1.7074,0.24744,-9.5784,1.4614
1491980546389,p1,10.195,-0.89605,-3.2967,5.083,3.119,9.1517,5.9024,-1.7626,8.9521,-0.83235,9.3662,1.537,0.3149,-9.6466,1.6342
1491980546429,p1,9.9652,-0.84771,-3.8129,4.7126,3.4451,7.931,5.1352,-1.5922,8.2627,-0.36944,9.294,1.2912,0.45002,-9.3702,1.4505
1491980546469,p1,10.662,-0.93976,-2.5624,4.6444,3.7813,7.6089,4.9315,-2.0668,8.1212,-0.52119,9.7657,1.3327,0.97433,-9.3425,1.3698
1491980546509,p1,10.559,-1.1061,-3.3699,4.4338,2.7419,7.479,5.274,-1.1689,7.4702,-0.49144,9.8032,1.3633,0.71953,-9.446,1.425
1491980546549,p1,10.027,-0.51858,-1.0127,5.0789,2.2761,7.5294,5.9433,-0.7159,7.5018,-0.27205,9.3682,1.5857,0.5612,-9.9375,1.1968
1491980546589,p1,9.9424,-0.81616,-0.52295,4.6482,1.8586,9.1093,5.2401,-0.36454,8.4385,-0.62279,9.3068,1.5862,0.43445,-9.6234,1.2703
1491980546629,p1,9.3965,-0.53822,-2.256,4.1915,2.3534,9.0699,4.8822,-0.52305,8.475,-0.87768,9.4709,1.5509,0.36008,-9.1439,0.964
1491980546669,p1,9.7365,-0.56004,-1.1793,4.2152,3.3594,9.5922,4.8502,-0.87933,9.4831,-1.1165,9.4251,1.5237,0.19517,-9.248,1.0282
1491980546709,p1,9.5557,-0.66483,-0.53982,2.1236,3.0185,8.9679,2.5425,-0.58554,9.2303,-1.1155,9.1409,1.3289,-0.23965,-9.44,0.97548
1491980546749,p1,9.4793,-0.12298,1.2013,0.69641,2.4718,9.7367,1.8386,-0.99089,9.745,-0.97878,8.6545,1.2122,-0.24667,-9.111,0.8866
1491980546789,p1,9.0048,-0.068434,3.3466,-0.5477,1.0892,7.9415,0.19048,0.14872,8.5755,-0.97988,8.7827,1.0244,-0.47767,-8.4679,1.0189
1491980546829,p1,9.4583,-0.073895,3.8051,2.3909,1.2558,8.49,3.3152,-0.20856,8.1401,-0.75606,8.8287,1.0139,0.2936,-12.111,-0.77079
1491980546869,p1,9.4469,0.1819,2.8368,0.81727,1.2994,8.5365,1.3398,1.1673,7.4213,-0.68215,11.71,0.69712,-0.62653,-8.5762,2.2711
1491980546909,p1,9.385,0.2229,3.8288,1.5485,1.0294,8.2165,1.0559,1.5659,7.9992,-0.2722,7.9063,1.4598,1.2224,-8.1893,0.24904
1491980546949,p1,8.906,-0.44589,3.4628,0.48325,1.8235,7.9803,0.95635,-0.031351,8.0402,0.79699,8.8729,0.86497,1.214,-9.1629,0.95596
1491980546989,p1,8.6982,-0.21491,3.5447,1.3842,1.5365,9.1121,3.1408,1.4998,9.0686,-0.17576,9.4295,1.37,0.92931,-9.0509,1.1696
1491980547029,p1,8.8738,-0.63328,4.0805,-0.67934,2.0084,9.3373,1.3113,-0.51028,9.9315,0.154,9.1464,1.2119,0.77975,-8.8331,1.0407
1491980547069,p1,8.3661,-0.2337,5.2132,-0.14697,2.032,10.928,2.3925,-0.52441,10.647,-0.20069,8.5438,1.5205,0.35985,-9.04,0.94338
1491980547109,p1,9.3696,0.030968,3.6932,0.40002,2.7414,11.109,1.7933,-0.75004,10.867,-0.30917,9.1299,1.1426,0.2096,-9.0676,0.50749
1491980547149,p1,8.6181,0.56096,4.1908,-0.5466,2.6508,11.803,-0.34075,-2.4343,10.991,-0.65326,9.2855,1.278,0.13443,-9.3444,0.72958
1491980547189,p1,8.7043,0.59185,5.5643,0.44388,1.0891,9.9111,0.73234,-1.0902,9.972,-1.2919,8.5854,1.296,-0.20214,-8.9388,0.53076
1491980547229,p1,8.0706,0.030169,4.6531,-0.21898,1.4814,9.034,-1.3281,-1.5967,9.8713,-1.5053,9.1344,0.71339,-0.76598,-9.9658,0.17483
1491980547269,p1,7.3224,0.25927,6.2976,0.21087,-0.30854,8.1852,-0.25777,-0.48499,9.7411,-1.8678,9.0897,2.1092,-1.1029,-10.235,0.85569
1491980547309,p1,6.7417,0.47811,6.4588,-0.97474,0.52892,8.4952,-0.9398,-0.64435,9.8068,-0.92965,10.487,0.73849,-0.48229,-10.693,0.47647
1491980547349,p1,6.0993,0.38527,6.886,-0.59368,-0.69648,8.7034,-0.45608,1.4804,9.6892,-1.3755,11.616,1.0434,-0.2277,-11.28,1.4728
1491980547389,p1,5.0262,0.86443,7.7762,-2.3873,-0.073975,9.8447,-1.3457,-0.08251,10.363,-2.1993,12.256,1.5364,-0.97814,-13.046,3.2258
1491980547429,p1,4.3235,0.33693,7.7227,-2.2848,-0.26933,9.6354,-0.98536,0.91935,8.6421,-3.5503,13.118,3.8941,-3.991,-15.22,5.4401
1491980547469,p1,4.9234,0.75006,6.9391,-2.6859,0.02751,9.9211,-1.1843,0.14716,9.2026,-4.9507,13.364,2.9054,-3.2261,-12.979,2.2617
1491980547509,p1,5.5188,1.0382,7.7811,-3.6179,-0.84691,8.8032,-2.811,2.9254,8.1272,-3.7983,12.161,1.1142,-3.5873,-8.88,1.0714
1491980547549,p1,5.5316,1.4612,9.4251,-3.1813,-1.1515,10.088,-1.8878,2.1644,9.9881,-3.5437,7.648,0.92164,-3.1402,-5.947,1.2362
1491980547589,p1,5.1098,1.6854,11.669,-4.4118,-3.235,6.8822,-3.8176,4.9474,7.2504,-2.7018,7.1068,2.0195,-2.4273,-9.5958,1.2608
1491980547629,p1,4.465,1.0711,9.0863,-5.7768,-8.9935,5.5547,-5.2838,8.0848,5.8339,-3.3234,7.1816,1.4743,-3.1701,-10.219,1.0076
1491980547669,p1,4.3221,1.9378,11.239,-7.5075,-9.5533,5.0604,-6.6794,9.1846,5.7936,-3.3965,8.3956,1.6516,-2.6201,-8.527,1.3501
1491980547709,p1,4.1162,1.3262,8.9957,-4.8763,-8.9175,6.8243,-3.9319,6.8052,6.0844,-3.6213,8.2326,0.95696,-3.2928,-7.6049,1.3114
1491980547749,p1,3.7541,1.2779,10.694,-4.1012,-5.6971,7.6214,-2.9621,5.4843,8.6183,-3.223,9.5804,1.8338,-2.5922,-10.196,2.2201
1491980547789,p1,4.113,0.87984,9.4703,-4.7756,-4.4099,8.1626,-2.855,2.3184,9.4671,-3.4022,9.2751,1.1478,-2.681,-9.2071,1.534
1491980547829,p1,4.6667,1.2615,9.2531,-3.9792,-3.1788,8.7129,-2.3751,2.1427,9.942,-3.6838,9.151,1.87,-2.7416,-9.4226,1.2784
