time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980191389,p1,2.6886,0.49955,3.8139,0.40504,0.97752,-2.3132,0.91297,-3.2577,-2.1317,-6.0873,0.12502,0.58137,-5.4147,-4.1287,-0.10434
1491980191429,p1,-3.0207,-0.25254,-0.47992,1.7559,-1.9114,-0.63626,1.7964,2.1981,-0.54083,0.18102,2.8283,0.43426,-0.96226,-3.273,1.3554
1491980191469,p1,-5.8699,0.058285,-2.0963,1.1492,-4.078,-0.82486,1.6566,3.1812,1.2517,2.5204,5.084,-0.46665,1.4148,-6.9867,2.6781
1491980191509,p1,-2.429,0.48031,-3.3807,0.66053,-4.0114,-0.55535,-1.1415,4.5442,-0.63352,0.60559,2.9065,0.06752,-0.19945,-3.7154,0.77686
1491980191549,p1,0.82518,0.20248,0.29836,0.51057,0.15123,-0.94557,0.2272,3.8384,1.6342,-0.92883,1.8818,-0.29236,-0.69044,-1.5231,0.47562
1491980191589,p1,1.6491,0.1537,1.5877,-0.059442,5.5463,-1.4858,0.99029,1.4189,-2.339,-0.072829,0.22917,1.1148,0.02863,2.8661,0.51455
1491980191629,p1,4.1995,0.7904,2.1484,-2.3057,7.6009,-1.1233,0.23873,-5.1212,-4.8283,-3.9169,-3.4239,-2.5002,-6.2414,4.941,-3.3813
1491980191669,p1,13.305,0.3233,8.0792,-5.7802,19.782,-1.0962,-3.3659,-28.349,-10.696,-49.371,23.38,-5.2585,-38.485,-14.889,-2.2163
1491980191709,p1,50.49,-1.6189,19.019,-4.6494,32.245,-5.5359,0.24088,-33.31,-12.419,-30.159,-7.8424,1.442,-31.213,4.7601,0.52969
1491980191749,p1,20.773,2.6753,12.643,-8.1482,30.16,-1.0026,-1.902,-29.354,-8.065,-22.195,-17.014,6.8045,-21.406,12.876,3.6909
1491980191789,p1,19.968,-0.053952,7.5229,-5.0484,19.507,0.57669,-3.1354,-18.239,-4.6341,-18.776,2.033,-3.1723,-21.064,-7.6759,-3.0531
1491980191829,p1,7.0808,0.16944,5.3001,-1.1106,5.1823,-1.387,0.85615,-5.5129,-2.3207,-8.7948,9.2706,-6.1012,-5.7294,-11.332,-3.3866
1491980191869,p1,-3.8651,0.82442,2.4158,0.68217,-4.3013,-2.7293,1.568,4.8372,-1.023,-3.2401,4.8041,1.8341,-1.19,-4.7641,0.7797
1491980191909,p1,-7.9552,0.43769,-2.0052,0.035252,-5.9895,-1.5938,1.2582,4.5211,-0.01239,0.72164,4.8006,2.8366,-0.068551,1.7529,2.8111
1491980191949,p1,-4.6341,1.6441,-4.6732,0.64422,-4.4794,-0.047207,5.2817,-1.9807,4.1055,0.34372,-1.3175,0.08186,-0.63888,2.4287,0.42737
1491980191989,p1,2.1712,0.13545,1.3975,0.84939,0.87125,-1.4263,-1.2911,-6.1349,2.22,-0.48035,1.467,-1.1233,-0.52293,-4.4153,0.56031
1491980192029,p1,2.8906,-0.18026,-0.77786,1.408,4.0965,-1.5491,2.1554,3.5286,-1.4119,-0.72021,2.3146,0.44672,-0.85903,-3.7108,0.34733
1491980192069,p1,4.0468,0.047595,-0.79,-0.024486,6.4636,-0.67212,1.8959,-5.3316,-4.6113,-2.5992,6.575,-1.3365,-1.98,-1.8286,-0.17459
1491980192109,p1,10.69,0.69082,-0.81752,-2.8718,13.972,-2.4878,0.37073,-20.437,-8.22,-10.911,15.468,-15.778,-15.518,-17.194,-14.64
1491980192149,p1,29.308,1.9774,20.023,-0.89263,23.034,-5.1709,0.82757,-19.389,-8.8621,-14.032,-16.875,2.9014,-11.892,25.466,5.3051
1491980192189,p1,28.794,0.16629,16.306,-7.1357,41.617,-0.7472,-1.2462,-32.544,-7.6353,-18.848,-16.439,1.5736,-25.671,14.33,-2.5486
1491980192229,p1,20.669,-0.24988,6.9375,-4.8575,21.34,0.60081,-2.9644,-23.335,-8.89,-25.898,2.4102,-6.8726,-26.004,-3.8285,-5.0388
1491980192269,p1,10.867,0.30866,5.5013,-2.4639,9.9397,-2.4016,-0.85112,-8.7645,-5.224,-14.692,7.4743,-1.8581,-13.913,-4.8887,-2.1178
1491980192309,p1,4.0149,0.49571,3.9657,-0.075435,1.6243,-2.6753,0.49188,-0.66207,-2.2639,-7.4057,0.83217,0.62915,-7.071,-4.4785,-0.39477
1491980192349,p1,-2.0185,-0.24011,-1.9049,1.5865,-0.82505,-0.65178,1.7062,0.6682,-0.23196,-0.69784,3.2867,-0.6194,-1.7593,-5.2276,1.643
1491980192389,p1,-5.1607,0.054529,-2.5834,0.57139,-3.6911,-0.59332,1.6925,0.93803,0.90252,1.5805,7.4454,-1.0284,2.1606,-9.2932,3.2747
1491980192429,p1,-3.422,0.92672,-1.8482,0.74281,-4.7617,-1.3166,1.6092,0.4114,-0.27786,1.1519,4.2282,0.21212,0.12344,-3.0055,0.30606
1491980192469,p1,-0.032805,0.090204,0.45528,0.72532,-0.26117,-1.3982,1.1518,5.3102,0.29012,-0.86475,1.265,0.18983,-0.83717,0.33037,0.44078
1491980192509,p1,3.6675,0.46364,-0.31263,-0.77632,6.6654,-1.2591,0.73948,-0.47043,-1.5642,-1.9154,1.4404,-1.5123,-1.9636,-0.23256,-1.5746
1491980192549,p1,8.4193,1.1267,2.2274,-3.4384,10.512,-3.3286,-0.27814,-9.2482,-10.212,-22.291,23.686,-7.8588,-20.79,-22.025,-3.9389
1491980192589,p1,22.945,3.9265,10.362,-2.9791,23.552,-2.5857,2.494,-23.601,-11.299,-13.63,-7.7713,0.10825,-17.234,6.7684,5.7398
1491980192629,p1,30.858,-1.4908,13.364,-6.6291,40.382,-1.0049,-0.081183,-32.14,-8.7151,-21.227,-15.431,2.3201,-26.159,18.998,-3.7994
1491980192669,p1,22.658,1.8484,8.1302,-6.5943,22.917,-0.52062,-1.1573,-23.882,-9.5059,-24.238,0.22486,-4.6608,-23.832,-1.1901,-1.872
1491980192709,p1,13.712,0.46707,6.5014,-4.5536,13.21,-1.8357,-1.9357,-12.658,-5.6079,-16.457,1.1597,-3.8001,-15.127,-5.6994,-1.5428
1491980192749,p1,4.5585,1.3338,2.6471,-1.087,2.9362,-3.1786,-0.64401,-4.6239,-2.3149,-8.2541,2.2915,-1.1829,-6.9973,-4.4592,-1.7458
1491980192789,p1,-2.0457,-0.80662,-0.98352,2.5538,-4.1247,-2.1945,1.1185,-0.17511,-0.82522,-0.33413,2.365,-0.47603,-0.33719,-4.8238,-0.37905
1491980192829,p1,-6.8275,-0.58718,-1.8018,2.4343,-5.6164,-0.61742,1.8672,3.4017,-0.34799,1.4954,7.422,0.90589,2.3442,-6.805,2.8885
1491980192869,p1,-4.1862,0.24973,-1.4704,0.72415,-4.6589,-1.01,2.2963,5.9732,-0.21508,1.4411,3.3578,0.57155,-0.42001,-1.204,0.71266
1491980192909,p1,0.58814,0.47149,0.20131,0.9335,1.6651,-0.64927,1.1993,3.3022,0.15463,-0.9979,1.1432,0.48744,-1.4381,-0.39743,0.010267
1491980192949,p1,2.2969,0.64499,-0.29946,-0.66284,6.0668,-0.82367,0.2395,3.688,-0.97422,-0.94297,0.53679,0.26409,-0.87971,-2.1461,-0.57525
1491980192989,p1,5.4055,1.7982,1.5373,-2.6651,6.6853,-2.2865,-0.082629,-2.8506,-4.1172,-6.8544,2.1718,-3.5182,-9.3918,-5.3238,-5.5243
1491980193029,p1,16.061,1.1564,7.2698,-5.7724,25.162,-5.3296,1.9276,-27.696,-13.014,-33.515,9.2975,3.5019,-21.617,0.11149,1.0828
1491980193069,p1,39.03,0.48613,15.826,-5.4473,27.37,-3.2979,3.1036,-34.558,-12.148,-26.449,-11.452,1.6856,-28.772,4.5702,0.30147
1491980193109,p1,22.684,2.4152,10.85,-8.6778,28.184,-2.6068,-0.32542,-27.783,-11.174,-20.201,-11.053,3.8667,-19.938,10.282,0.10004
1491980193149,p1,20.361,1.2311,7.7362,-8.0203,19.001,-2.3895,-2.8978,-18.485,-8.3231,-21.591,3.7876,-2.1128,-20.623,-3.0743,-3.5712
1491980193189,p1,9.3609,0.58169,3.194,-1.048,8.0845,-0.8873,-0.49168,-8.2278,-4.9198,-12.096,6.9871,-1.2652,-10.949,-6.1848,-2.908
1491980193229,p1,1.3842,-0.041908,2.8384,0.67899,1.24,-3.4283,2.0733,2.0979,-2.1584,-4.8114,1.1494,-1.0224,-4.1748,-5.9401,-0.74576
1491980193269,p1,-3.8346,-0.29259,0.021487,1.8934,-2.786,-1.7574,2.059,5.0368,-0.06057,0.21445,2.9692,-0.9534,-0.36329,-4.5229,3.3421
1491980193309,p1,-5.6014,-0.017092,-2.348,1.7155,-4.2369,-0.075983,2.2346,1.4954,1.3045,2.1197,5.1742,0.92088,1.4949,-3.3904,1.7253
1491980193349,p1,-1.8279,0.5669,-2.1813,0.58948,-2.829,-0.3754,3.6644,-3.6622,3.9098,0.79226,2.1806,1.6328,-0.32846,0.36069,-0.36492
1491980193389,p1,1.4346,-0.040587,0.54062,0.29703,1.7305,-0.62371,-0.42343,-4.4331,1.4211,-0.70728,1.0862,0.04312,-1.0811,-2.1809,0.9021
1491980193429,p1,3.9926,-0.073015,-0.19381,-1.1565,5.3876,-1.7193,0.68788,1.5856,-2.3758,-2.7311,5.1061,-3.5586,-2.6101,-1.9146,-0.57246
1491980193469,p1,6.0365,1.199,3.7254,4.3515,4.9774,5.596,5.3204,-3.8381,7.0065,-6.7907,-3.5184,0.10298,-9.5886,-0.3317,-0.51332
1491980193509,p1,6.3824,1.9514,3.8668,4.9635,4.8429,6.802,5.044,-4.1235,5.9219,-5.1737,-3.4758,-1.38,-9.6329,0.47791,-1.2887
1491980193549,p1,7.4285,2.3447,3.4371,3.668,6.0445,5.5335,6.1758,-4.241,4.7285,-6.4913,-2.0043,0.55746,-9.3365,-1.4206,-1.3187
1491980193589,p1,8.6504,2.4522,3.738,4.2023,6.8504,6.2792,5.8986,-4.6868,4.9521,-8.2584,3.2313,3.9221,-10.421,-4.5363,-1.7488
1491980193629,p1,10.102,2.3942,4.2261,3.5841,7.3307,6.2387,5.3683,-5.4038,5.4797,-11.703,11.122,-1.6695,-11.25,-3.3536,-1.3488
1491980193669,p1,11.666,2.4537,4.7307,3.3701,8.2339,5.9693,5.7292,-7.3738,6.2968,-9.3832,7.8439,2.6417,-10.644,-3.8357,-0.98875
1491980193709,p1,13.026,1.8197,4.9458,2.0816,8.1279,6.8479,4.3659,-6.9455,6.8652,-10.811,-1.6005,-3.2957,-12.052,-4.0087,-0.92337
1491980193749,p1,11.874,-0.01706,3.4335,2.3637,7.5746,5.9844,4.859,-7.6869,7.2792,-10.274,10.798,1.9679,-11.487,-7.2407,-0.17561
1491980193789,p1,10.618,-1.5145,2.534,3.0876,6.7975,7.2003,3.9653,-6.897,7.9267,-10.187,-11.045,0.042933,-9.7801,-4.404,2.3183
1491980193829,p1,9.2455,-1.9904,2.0281,4.714,4.7244,6.744,4.2924,-6.2538,5.9231,-10.854,-3.8616,-4.1793,-11.114,3.3644,-4.5178
1491980193869,p1,8.4099,-1.7353,2.8888,4.6875,6.057,5.9067,4.9671,-6.5839,4.1006,-9.4946,0.37482,-0.99084,-15.549,1.3051,-1.3789
1491980193909,p1,9.6112,0.49029,3.36,4.016,6.5971,6.046,5.4453,-6.8896,3.9958,-11.287,0.88828,0.052865,-13.819,0.26727,0.46256
1491980193949,p1,9.0188,1.1262,2.9717,3.9437,6.2937,6.1195,5.347,-6.786,4.682,-8.6838,1.4225,-3.3013,-12.891,4.3569,0.26518
1491980193989,p1,8.1375,0.99033,3.5311,4.4161,6.0102,6.5658,5.5028,-5.4862,5.0626,-8.8467,-1.4453,-2.6638,-10.644,4.6336,-0.71197
1491980194029,p1,6.5409,0.54417,3.4564,5.4906,4.6974,6.2967,5.5572,-4.8224,5.6631,-10.393,-2.0438,-0.87122,-8.5612,4.8771,-0.49686
1491980194069,p1,6.6867,-0.27842,3.2508,5.3462,5.7552,5.1634,5.6158,-4.8857,5.5869,-9.7634,0.24001,-1.2887,-6.6741,5.0352,-1.2414
1491980194109,p1,7.4223,-0.81735,3.1708,4.5995,5.3322,5.4144,5.4552,-4.7478,5.0466,-9.9064,-0.87145,-1.0278,-6.4483,6.0224,-1.8997
1491980194149,p1,8.0242,-1.1263,3.2778,4.6433,5.5209,5.4933,5.925,-6.3204,5.9832,-10.136,2.0028,0.014774,-6.0266,1.8004,0.18004
1491980194189,p1,8.8731,-1.2738,3.2683,4.5431,4.9668,5.7672,5.5205,-6.0357,5.4441,-10.356,5.0735,-1.0808,-9.7623,-5.7995,-0.21728
1491980194229,p1,10.899,-1.1808,3.7319,3.88,6.6611,6.3371,5.5617,-7.5275,5.8716,-11.086,2.1359,-0.42456,-13.287,-8.6695,0.71636
1491980194269,p1,12.17,-0.45766,3.7313,3.6809,6.6542,6.7465,5.0153,-7.3262,6.1507,-11.524,2.9458,-0.85436,-7.4804,-8.0106,1.0552
1491980194309,p1,13.133,1.3,3.1383,3.2436,7.9515,7.2066,5.4753,-7.281,6.6874,-12.931,6.2565,-1.3063,-13.431,-3.4708,5.1797
1491980194349,p1,12.07,2.6854,1.513,3.8531,7.5888,6.9924,5.0534,-5.7543,6.7962,-9.9816,5.9295,4.3947,-11.006,3.6828,-1.7514
1491980194389,p1,10.609,2.4016,1.3136,3.3292,7.2153,6.0592,5.1916,-3.7586,6.4116,-11.555,-2.5588,-0.75897,-10.828,11.586,-2.1305
1491980194429,p1,8.4742,1.9285,1.6524,2.9919,6.7895,5.8827,5.5651,-4.2659,6.6314,-14.706,-4.205,-1.0005,-9.8678,-0.096761,-3.2512
1491980194469,p1,7.7047,0.33104,2.5463,4.6072,5.8342,5.8736,5.874,-4.8188,5.5016,-14.005,0.22289,-1.2163,-10.135,-4.8879,0.18224
1491980194509,p1,8.7454,-0.019741,2.9697,5.084,6.6108,5.6808,6.0359,-5.295,5.2214,-12.286,-5.5311,-0.80044,-9.5461,-0.81876,-2.2692
1491980194549,p1,8.9687,-0.15425,2.8138,5.1087,6.3963,4.9461,6.184,-5.3188,5.8475,-9.2035,-5.5237,-1.4287,-8.5936,0.40492,-3.1686
1491980194589,p1,7.4278,0.33869,3.0441,4.7814,6.0862,4.9087,5.8688,-4.488,5.2171,-8.7603,-3.5164,-2.2547,-9.4688,-0.49012,-0.22788
1491980194629,p1,7.0646,0.78594,3.0741,4.9498,5.6826,5.1315,6.1616,-4.8787,5.595,-7.23,-4.3248,-1.1353,-9.8433,0.28611,-1.6961
1491980194669,p1,7.4865,1.7312,2.964,4.5052,5.9619,5.5407,5.8,-4.494,5.9691,-5.9189,-5.0995,-1.1231,-9.3039,0.35846,-1.7466
1491980194709,p1,8.418,1.334,2.2225,4.6271,6.2428,5.6034,6.0588,-4.7085,5.7127,-5.5523,-3.6582,2.4536,-10.667,0.086039,-1.0533
1491980194749,p1,9.3462,0.8654,2.7039,4.4462,6.75,5.9983,5.5256,-5.1168,6.0809,-7.559,0.87186,3.9462,-10.164,-3.9348,-1.0556
1491980194789,p1,11.298,0.87742,3.1963,4.5298,7.0248,6.3014,5.1917,-5.069,6.0872,-13.432,10.5,-1.6886,-9.8389,-5.8829,-1.9069
1491980194829,p1,11.727,0.69269,4.0786,4.0586,7.2174,6.1026,4.6229,-5.8309,6.0821,-9.1446,9.538,3.0272,-10.957,-3.1103,-0.8427
1491980194869,p1,12.938,-0.24983,3.9399,5.0698,7.9639,6.1219,4.8237,-6.9095,7.1453,-16.558,2.0218,3.5995,-12.535,-6.0687,-0.69806
1491980194909,p1,10.976,-1.3252,2.6275,3.828,8.8454,5.8389,4.9884,-6.2202,6.8131,-7.9505,-0.95366,-1.1831,-10.126,-8.5034,0.26228
1491980194949,p1,10.482,-2.2519,1.9612,2.4381,5.1669,4.5742,4.3892,-6.3778,6.9877,-8.1832,-11.328,-2.4368,-10.434,-0.37601,0.47319
1491980194989,p1,9.1686,-2.1996,2.6379,4.7533,5.6291,6.153,4.9447,-6.3366,6.8658,-12.899,-1.2481,-3.6078,-13.744,6.1488,-2.665
1491980195029,p1,8.4964,-0.78007,2.8062,4.6321,6.5457,7.0969,5.2798,-5.4782,6.5553,-10.017,0.52639,-0.221,-15.958,-2.0347,-0.56575
1491980195069,p1,9.5684,0.27319,2.1572,4.2293,5.8324,6.2358,5.2607,-5.638,6.3475,-10.402,1.2085,-0.51455,-13.267,2.2701,1.5603
1491980195109,p1,9.0921,0.61625,2.5363,4.5027,6.4887,5.8808,5.5352,-4.7832,5.5692,-9.4568,0.59349,-3.1956,-11.006,3.5165,-1.1842
1491980195149,p1,7.5122,0.76112,2.8237,5.1132,5.6223,5.5744,5.5191,-5.2881,5.5337,-8.8861,-0.82738,-1.7872,-10.276,5.2737,-0.55463
1491980195189,p1,6.5403,0.19751,3.0812,5.5082,5.5661,5.1465,5.9422,-4.5048,4.9251,-9.7698,0.027839,-0.91317,-7.8864,5.5405,-1.0065
1491980195229,p1,7.0756,-0.014678,3.2032,5.0911,5.9686,5.1531,6.2747,-4.9696,4.6131,-9.3208,1.022,-1.5279,-5.798,5.5055,-2.3457
1491980195269,p1,8.1622,-0.46669,2.9101,5.1602,5.6634,5.1059,6.0607,-5.0676,4.3304,-10.21,-1.4742,-0.78534,-6.1813,4.0013,-0.99682
1491980195309,p1,8.7125,-0.73038,2.9126,5.0025,6.5924,5.481,5.854,-5.7845,5.2247,-9.9044,1.497,-0.90997,-5.8997,-8.756,2.768
1491980195349,p1,9.3033,-1.2878,4.0623,4.0182,5.7464,5.996,5.9616,-5.9451,5.1265,-10.918,4.1243,-0.71564,-12.627,-4.3372,1.9492
1491980195389,p1,10.645,-1.2099,4.1028,3.7576,6.3384,7.3676,5.1071,-6.3633,5.1526,-10.455,1.12,-0.92062,-9.5702,-7.1286,-0.62096
1491980195429,p1,11.656,-0.40825,3.5189,4.3547,5.9688,7.0901,5.3464,-7.2212,6.2224,-11.169,1.6301,-1.6407,-9.7532,-0.64737,0.26734
1491980195469,p1,12.264,0.69742,3.6649,4.254,6.6585,6.8472,5.1622,-6.5946,6.6389,-12.342,5.1817,-0.28027,-10.319,1.9444,-1.0723
1491980195509,p1,11.706,1.266,1.5308,4.6864,6.9573,6.2364,5.6847,-5.6497,6.3004,-12.892,8.2109,1.0632,-16.319,-6.0588,5.7888
1491980195549,p1,11.043,1.0222,0.8379,4.1546,6.6876,5.8796,5.6158,-5.2902,6.3713,-10.69,-1.2924,1.913,-9.7075,10.313,-2.7499
1491980195589,p1,9.5156,1.1082,0.9164,4.681,6.3755,5.721,5.8394,-4.447,5.3968,-13.964,-5.7535,-3.1592,-11.505,2.4787,-4.9003
1491980195629,p1,9.0166,0.26219,2.3096,5.0332,6.1994,5.5474,6.2146,-4.6457,5.6311,-14.341,1.3165,-1.3965,-10.241,-3.3808,-3.4606
1491980195669,p1,9.4472,-0.12622,2.2507,5.4523,6.25,5.0958,6.6801,-4.3749,4.9685,-12.443,-3.1,-1.4511,-10.681,0.80452,-1.44
1491980195709,p1,8.7605,-0.30629,2.3487,5.2776,6.0838,5.3807,6.362,-5.024,5.0092,-10.422,-5.5513,-1.5279,-9.1006,-2.8429,-2.8871
1491980195749,p1,7.2165,-0.31098,2.9189,5.6612,5.3857,5.3483,6.5659,-4.5783,5.0192,-8.4732,-4.3701,-2.3977,-9.2735,-0.32029,0.074653
1491980195789,p1,6.5258,0.22773,2.9619,4.6621,5.9115,4.9339,6.6115,-4.3388,5.3237,-7.7687,-4.1118,-0.74093,-8.9598,-0.13019,-1.3089
1491980195829,p1,6.9183,1.5195,3.3164,5.3028,5.3194,5.0396,6.2825,-4.3713,5.4122,-6.0815,-3.9035,-0.52722,-10.411,1.1384,-1.1507
1491980195869,p1,8.0066,1.5554,3.2652,4.9929,5.9351,5.0697,6.1367,-4.5258,5.3296,-5.7006,-5.2229,-0.24807,-9.6715,-0.2842,-1.1719
1491980195909,p1,8.6603,0.89235,2.9003,4.596,6.4962,5.3493,5.1956,-4.7393,6.4729,-6.3173,0.29166,3.8521,-10.343,-2.8405,-1.9072
1491980195949,p1,10.118,0.79453,4.0671,4.1985,6.9971,6.0392,5.1618,-5.1893,6.9936,-11.586,6.289,2.832,-10.556,-5.3222,-1.0809
1491980195989,p1,11.333,0.8158,3.7183,3.9582,7.7176,6.442,4.7633,-5.9234,7.2302,-10.499,9.1317,-1.6954,-10.929,-3.8926,-1.4419
1491980196029,p1,12.399,0.99886,3.9663,3.5982,7.5216,6.8544,4.3001,-5.8582,7.3589,-7.655,3.0768,0.041232,-10.688,-3.5962,-1.071
1491980196069,p1,11.839,0.33908,3.361,3.7451,7.2444,6.0473,4.6721,-7.1725,8.0426,-13.95,10.37,3.7253,-12.264,-6.179,0.56108
1491980196109,p1,11.07,-0.81852,1.6915,4.2919,7.9129,6.1533,4.7536,-5.989,7.2458,-8.7299,-8.5947,-0.17772,-9.7902,-6.3939,3.1867
1491980196149,p1,9.3692,-1.3371,1.3992,5.1895,6.3037,5.5343,5.3965,-4.8744,5.4858,-10.51,-7.1879,-4.7687,-10.618,3.7373,-2.895
1491980196189,p1,8.3843,-1.2945,1.9963,5.0565,4.9675,5.6197,5.2524,-5.9317,5.1939,-9.9451,0.35295,-1.7197,-17.511,1.2779,-1.6661
1491980196229,p1,9.9002,-0.32347,2.5065,4.6822,6.2557,5.9343,6.1781,-6.6482,6.7264,-11.76,-0.22394,0.029866,-13.826,0.14712,0.65632
1491980196269,p1,9.8988,0.64223,1.8264,4.8801,6.4058,5.9654,5.9436,-5.7517,5.722,-8.7794,0.096387,-2.0261,-11.634,3.5448,0.1199
1491980196309,p1,8.0202,0.92088,2.6047,5.7557,5.1615,5.586,6.137,-4.4567,4.7807,-8.938,-0.019902,-3.0645,-10.658,4.7794,0.33392
1491980196349,p1,6.4681,0.61362,2.9043,5.4522,5.2341,5.6136,6.2586,-4.241,4.6566,-9.875,-0.93563,-0.14154,-8.3383,4.0262,-0.97343
1491980196389,p1,6.4807,0.17598,3.0284,5.4955,5.5926,5.6763,6.6249,-4.7236,4.6314,-9.5104,0.48558,-0.74341,-6.143,4.8249,-1.6363
1491980196429,p1,7.7903,-0.20529,3.1253,4.6356,5.0834,5.7221,5.9576,-4.7684,4.473,-10.267,-1.0725,-1.8597,-6.3272,6.9038,-2.0671
1491980196469,p1,8.7573,-0.61287,3.0778,5.184,5.8127,6.2756,6.2516,-5.9118,4.8762,-10.372,-0.20165,-0.39989,-5.7332,3.087,-0.73775
1491980196509,p1,9.0383,-1.0305,3.2115,4.1074,5.4067,6.0436,5.8806,-5.5798,4.8942,-11.01,4.4173,-0.93535,-9.3377,-11.266,7.4239
1491980196549,p1,10.346,-1.1131,4.5935,3.8567,6.8687,5.5384,5.1995,-6.6171,5.7087,-9.8821,4.1985,-1.3476,-14.216,-7.0834,-3.0746
1491980196589,p1,12.121,-1.0733,4.0403,4.7427,5.7171,6.0173,5.8549,-7.0786,6.6361,-11.84,0.54278,-0.4902,-8.0812,-5.2942,2.5463
1491980196629,p1,13.051,-0.042006,3.6064,4.2729,7.0458,6.9609,5.0382,-6.5687,6.2188,-12.036,3.3059,-1.5399,-10.31,0.62666,-4.4817
1491980196669,p1,11.363,1.6291,2.1871,4.6598,6.7967,6.8358,5.6059,-5.2755,6.4249,-12.698,6.6824,0.94876,-12.166,-9.777,-0.20884
1491980196709,p1,9.83,1.7844,1.6095,4.009,6.6444,6.7727,5.8873,-4.7531,6.7428,-10.446,0.15518,3.8818,-9.5485,7.4478,-3.8156
1491980196749,p1,9.2651,1.9972,1.3977,4.6345,6.4281,6.3674,5.9019,-4.412,6.1161,-12.74,-5.1099,-1.6799,-11.706,6.0912,-1.7269
1491980196789,p1,8.5159,1.3644,1.8505,4.6391,6.228,6.1478,6.2338,-4.4077,5.5245,-13.849,1.4982,-1.3343,-8.6468,0.0475,-3.4169
1491980196829,p1,9.1356,0.34923,2.5349,5.0204,6.6864,5.1024,6.7461,-4.4014,4.7059,-12.257,-2.7872,-0.75751,-12.18,-0.75553,0.2634
1491980196869,p1,8.8954,-0.056119,2.5006,5.2893,6.3291,4.7914,6.6513,-4.7393,5.1455,-10.765,-5.5392,-1.1522,-9.3955,0.35783,-3.5856
1491980196909,p1,7.5246,0.24221,2.895,5.1471,6.0154,4.5072,6.4869,-4.1024,5.2004,-8.7314,-4.9117,-2.2298,-8.7195,-0.051198,-0.72196
1491980196949,p1,6.8843,0.36583,2.9058,5.2947,5.8936,4.6218,6.5982,-3.8124,5.5784,-8.0852,-3.6251,-0.86035,-9.4483,-1.3771,-0.80507
1491980196989,p1,7.4236,0.96906,2.8691,5.3559,5.8598,4.5904,5.8573,-3.6238,5.4343,-6.4264,-3.8503,-1.0143,-9.3341,0.028541,-1.3446
1491980197029,p1,8.484,1.4862,2.9402,4.9627,6.2648,5.071,6.4182,-4.3908,6.3729,-5.6147,-4.7998,-0.92947,-11.453,0.69636,-1.5205
1491980197069,p1,9.2733,1.2656,2.7955,4.4801,6.3855,5.6664,5.5806,-4.7119,6.356,-6.1066,-1.5364,3.6483,-9.7572,-1.7293,-2.1931
1491980197109,p1,9.7336,1.0239,3.0362,4.393,6.5583,6.0384,5.9468,-5.1849,6.4016,-12.452,6.1229,5.8755,-10.678,-6.4497,-1.0487
1491980197149,p1,11.107,1.729,3.648,4.2333,6.9861,6.7951,5.3969,-5.6021,6.3785,-12.358,12.938,-2.6971,-11.839,-2.263,-0.58642
1491980197189,p1,11.85,1.4846,4.0101,3.9617,7.9482,6.8659,5.0731,-5.7585,6.4986,-8.176,3.027,0.68348,-10.202,-3.6126,-1.3019
1491980197229,p1,12.352,0.11249,3.4231,3.2333,7.5751,6.8306,5.345,-7.0628,7.3468,-15.032,3.3084,7.6122,-11.696,-6.6441,0.36775
1491980197269,p1,10.794,-0.72883,2.0481,3.7619,6.6619,6.1833,5.2363,-6.008,7.0188,-9.9466,-4.6976,-0.79905,-9.9346,-10.16,-0.41121
1491980197309,p1,8.534,-1.1549,1.9834,4.3852,5.3961,5.7293,5.4746,-4.9573,5.4713,-9.1708,-6.1488,-4.5028,-10.518,3.6726,0.34975
1491980197349,p1,7.905,-1.39,2.7679,5.0951,5.1566,5.6135,5.5784,-5.7588,5.3719,-10.043,-1.0108,-2.0653,-17.221,4.4689,-0.53816
1491980197389,p1,9.9207,-0.53252,2.8783,4.7033,6.7756,6.6926,6.0178,-6.3295,5.54,-10.593,-0.90699,-0.50108,-13.916,0.67051,0.43365
1491980197429,p1,10.701,0.29355,2.2032,5.6414,6.4901,6.0628,6.0614,-6.0378,5.2423,-9.4346,0.14968,-1.0416,-12.951,3.2531,1.8163
1491980197469,p1,9.3748,0.71619,2.9121,4.5776,5.1798,5.3456,6.1459,-5.2626,4.6555,-9.6922,-0.2013,-3.4395,-11.303,4.378,0.44297
1491980197509,p1,6.9436,0.48262,3.2204,5.194,5.643,6.2654,6.2036,-5.0768,5.0835,-9.696,-1.1129,-0.62537,-9.822,3.6126,-0.51258
1491980197549,p1,6.2109,-0.1478,3.0317,5.5493,5.2105,5.4589,6.2345,-4.6399,5.0861,-9.3202,1.2067,-0.86041,-7.3726,4.3372,-1.6718
1491980197589,p1,7.4184,-0.21584,2.8017,4.783,5.2739,5.4156,6.0273,-4.5173,4.9904,-9.6991,-0.75073,-1.1585,-6.0602,5.5874,-2.1094
1491980197629,p1,8.1184,-0.4575,2.5518,5.4697,5.5908,6.0141,6.2399,-4.9071,5.1128,-9.8539,-2.2096,-0.31977,-5.2695,3.0853,-1.072
1491980197669,p1,8.4083,-0.57877,2.6576,4.4988,5.4017,6.0365,6.0504,-5.3875,5.4361,-10.445,2.1548,-0.90655,-6.2545,-8.2112,7.4484
