time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491979905469,p1,7.8469,1.4902,5.6209,0.11626,6.4428,7.3503,3.3815,-8.7843,3.6224,-3.5695,9.0688,-0.92049,-2.7806,-9.113,2.6192
1491979905509,p1,7.8615,1.4896,5.7255,0.14816,6.4354,7.3675,3.3034,-8.5967,3.481,-3.5694,9.0686,-0.88297,-2.7806,-9.0907,2.6342
1491979905549,p1,7.8468,1.5048,5.6807,0.099203,6.462,7.3843,3.354,-8.3665,3.6,-3.5247,9.069,-0.9421,-2.7656,-9.0906,2.5896
1491979905589,p1,7.8468,1.4901,5.6508,0.10168,6.4378,7.3745,3.3128,-8.4586,3.5912,-3.5471,9.0614,-0.92753,-2.7656,-9.0906,2.5896
1491979905629,p1,7.802,1.4976,5.7102,0.084572,6.4451,7.3866,3.308,-8.546,3.6073,-3.5245,9.0464,-0.89705,-2.7657,-9.1056,2.6045
1491979905669,p1,7.8316,1.5044,5.8,0.094396,6.4329,7.3866,3.308,-8.546,3.6171,-3.5098,9.0839,-0.89679,-2.7656,-9.0906,2.6045
1491979905709,p1,7.8019,1.5268,5.8148,0.089375,6.4548,7.3696,3.3031,-8.5119,3.5871,-3.5097,9.054,-0.91177,-2.7581,-9.0907,2.6047
1491979905749,p1,7.7721,1.5124,5.7698,0.10906,6.4233,7.3745,3.3177,-8.5217,3.6022,-3.5246,9.0614,-0.91207,-2.7806,-9.0905,2.6043
1491979905789,p1,7.8019,1.5048,5.755,0.11396,6.4378,7.3843,3.3227,-8.5412,3.5879,-3.5396,9.0689,-0.91989,-2.7656,-9.1056,2.612
1491979905829,p1,7.8169,1.5048,5.7327,0.10421,6.4257,7.3866,3.3157,-8.7402,3.5424,-3.5545,9.0612,-0.89016,-2.7506,-9.0907,2.6197
1491979905869,p1,7.8241,1.4749,5.7699,0.11885,6.4378,7.3843,3.3274,-8.4781,3.6016,-3.5397,9.0839,-0.9124,-2.7806,-9.0906,2.6118
1491979905909,p1,7.8019,1.5343,5.8,0.10897,6.4427,7.3648,3.3347,-8.4806,3.6066,-3.5246,9.0539,-0.91207,-2.7657,-9.1056,2.6045
1491979905949,p1,7.8165,1.4674,5.8295,0.12857,6.4427,7.3698,3.325,-8.4781,3.6015,-3.5547,9.0987,-0.89771,-2.7806,-9.1055,2.6117
1491979905989,p1,7.8318,1.5267,5.7852,0.10427,6.4183,7.3987,3.3079,-8.4683,3.6109,-3.5097,9.054,-0.91177,-2.7806,-9.0907,2.6342
1491979906029,p1,7.8092,1.4751,5.7698,0.094393,6.4378,7.389,3.3276,-8.5752,3.6082,-3.5471,9.0838,-0.90505,-2.7656,-9.1056,2.6194
1491979906069,p1,7.8242,1.5046,5.7701,0.10169,6.4475,7.3842,3.3031,-8.4926,3.6161,-3.4948,9.0616,-0.92648,-2.7807,-9.1204,2.6042
1491979906109,p1,7.802,1.5049,5.7401,0.10895,6.4452,7.36,3.3323,-8.4951,3.5726,-3.547,9.0613,-0.91253,-2.7732,-9.1055,2.5894
1491979906149,p1,7.8019,1.5049,5.7475,0.13351,6.4378,7.3771,3.3275,-8.5509,3.598,-3.5546,9.0838,-0.9127,-2.7806,-9.1055,2.6192
1491979906189,p1,7.787,1.527,5.7849,0.11884,6.433,7.377,3.3372,-8.5024,3.5973,-3.5246,9.0539,-0.89706,-2.7806,-9.0757,2.6342
1491979906229,p1,7.7868,1.5046,5.8295,0.084582,6.445,7.389,3.3177,-8.4805,3.6064,-3.5246,9.0614,-0.89707,-2.7657,-9.1055,2.5746
1491979906269,p1,7.7571,1.5051,5.7845,0.094329,6.433,7.3695,3.2932,-8.4318,3.6076,-3.5247,9.0689,-0.90458,-2.7507,-9.1056,2.5898
1491979906309,p1,7.7871,1.5271,5.7774,0.079674,6.4354,7.3792,3.3059,-8.7013,3.5611,-3.5022,9.054,-0.91161,-2.7507,-9.0906,2.5749
1491979906349,p1,7.8167,1.5045,5.7999,0.096801,6.4523,7.3891,3.3031,-8.5217,3.5971,-3.4947,9.0541,-0.92647,-2.7507,-9.1206,2.6047
1491979906389,p1,7.787,1.5197,5.7699,0.094362,6.4281,7.3744,3.3153,-8.5314,3.5632,-3.5395,9.0539,-0.91237,-2.7657,-9.113,2.597
1491979906429,p1,7.8019,1.49,5.7549,0.1188,6.4451,7.377,3.2958,-8.5167,3.5773,-3.5246,9.0689,-0.89708,-2.7806,-9.1054,2.5893
1491979906469,p1,7.8093,1.5047,5.77,0.10907,6.4329,7.3842,3.3251,-8.512,3.5728,-3.5246,9.0614,-0.91207,-2.7807,-9.1204,2.6042
1491979906509,p1,7.8393,1.5195,5.7181,0.10407,6.4669,7.3795,3.3226,-8.5169,3.5826,-3.5247,9.0689,-0.91208,-2.7956,-9.1129,2.604
1491979906549,p1,7.8019,1.5048,5.755,0.099224,6.4403,7.3745,3.3032,-8.5216,3.5579,-3.5546,9.0689,-0.92769,-2.7806,-9.0831,2.6193
1491979906589,p1,7.8168,1.5341,5.8075,0.10165,6.4572,7.3794,3.3325,-8.5727,3.5642,-3.5246,9.0539,-0.91957,-2.7657,-9.1056,2.6045
1491979906629,p1,7.8015,1.4601,5.8293,0.11151,6.433,7.3818,3.3081,-8.5508,3.5879,-3.5246,9.0614,-0.91207,-2.7656,-9.1057,2.6419
1491979906669,p1,7.8094,1.5342,5.8149,0.1043,6.4014,7.3938,3.2934,-8.4997,3.5672,-3.5246,9.0539,-0.91957,-2.7657,-9.1056,2.6045
1491979906709,p1,7.8018,1.4899,5.7848,0.079661,6.4475,7.3841,3.3325,-8.6165,3.5943,-3.5397,9.0839,-0.9124,-2.7507,-9.1056,2.6048
1491979906749,p1,7.8094,1.5049,5.7252,0.099233,6.4547,7.3867,3.2958,-8.5021,3.5673,-3.5172,9.0615,-0.91943,-2.7731,-9.1055,2.6044
1491979906789,p1,7.787,1.505,5.7474,0.13107,6.4378,7.3795,3.3471,-8.5363,3.532,-3.5396,9.0689,-0.91238,-2.7806,-9.0905,2.5893
1491979906829,p1,7.787,1.5196,5.7998,0.158,6.4233,7.3699,3.3422,-8.5388,3.5735,-3.5621,9.0838,-0.92786,-2.7806,-9.1055,2.6192
1491979906869,p1,7.7869,1.5195,5.8147,0.0967,6.4331,7.3501,3.3178,-8.5362,3.5438,-3.5246,9.0539,-0.89706,-2.7806,-9.0906,2.6118
1491979906909,p1,7.7868,1.4973,5.8145,0.099287,6.4523,7.3988,3.2934,-8.5361,3.5776,-3.5248,9.084,-0.92711,-2.7806,-9.0905,2.5893
1491979906949,p1,7.7719,1.4901,5.7995,0.10411,6.4185,7.3574,3.2739,-8.5166,3.5574,-3.5096,9.0465,-0.91176,-2.7357,-9.1057,2.5901
1491979906989,p1,7.757,1.527,5.8667,0.072421,6.4232,7.3937,3.3081,-8.5605,3.5832,-3.5098,9.0914,-0.8968,-2.7657,-9.1055,2.5896
1491979907029,p1,7.7868,1.5046,5.8444,0.091982,6.4522,7.4085,3.3032,-8.5459,3.5828,-3.5246,9.0539,-0.91957,-2.7657,-9.1056,2.6045
1491979907069,p1,7.772,1.5049,5.7996,0.10416,6.4185,7.3695,3.3081,-8.541,3.5535,-3.5097,9.054,-0.91177,-2.7732,-9.1205,2.6043
1491979907109,p1,7.8093,1.4899,5.7624,0.11879,6.4524,7.3795,3.3129,-8.5216,3.5605,-3.5246,9.0614,-0.89707,-2.7806,-9.1055,2.6042
1491979907149,p1,7.8168,1.4972,5.77,0.10413,6.4427,7.3794,3.3227,-8.5217,3.5509,-3.5247,9.0689,-0.90458,-2.7956,-9.1129,2.6189
1491979907189,p1,7.8468,1.5195,5.6958,0.12129,6.4281,7.3746,3.3348,-8.5193,3.5584,-3.5546,9.0837,-0.89769,-2.7507,-9.1057,2.6197
1491979907229,p1,7.8318,1.5047,5.7179,0.094381,6.4281,7.3792,3.347,-8.5315,3.5612,-3.5248,9.0839,-0.9121,-2.7806,-9.1055,2.6192
1491979907269,p1,7.8171,1.5198,5.6881,0.11393,6.4475,7.3843,3.3276,-8.5363,3.5512,-3.5245,9.0464,-0.89705,-2.7656,-9.1056,2.6194
1491979907309,p1,7.8917,1.4899,5.6064,0.10406,6.4476,7.3648,3.3446,-8.5218,3.5586,-3.5097,9.0614,-0.90427,-2.7806,-9.0905,2.6043
1491979907349,p1,7.787,1.446,5.665,0.13115,6.428,7.3941,3.3129,-8.5289,3.5216,-3.547,9.0537,-0.89,-2.7806,-9.0907,2.6342
1491979907389,p1,7.8022,1.5568,5.7255,0.10408,6.4572,7.377,3.3228,-8.6163,3.5232,-3.5246,9.0614,-0.89707,-2.7657,-9.1056,2.6045
1491979907429,p1,7.8987,1.4745,5.7406,0.10904,6.4668,7.399,3.3546,-8.6919,3.6008,-3.5248,9.084,-0.92711,-2.7582,-9.1205,2.6046
1491979907469,p1,7.817,1.5198,5.6955,0.1334,6.438,7.3504,3.2743,-8.6913,3.4798,-3.5246,9.0689,-0.89708,-2.7806,-9.1055,2.6192
1491979907509,p1,7.7944,1.4681,5.695,0.12861,6.4233,7.3649,3.3716,-8.6141,3.4897,-3.5547,9.0839,-0.94272,-2.7806,-9.1055,2.6192
1491979907549,p1,7.8317,1.5193,5.7852,0.10899,6.4379,7.3672,3.3812,-8.5559,3.5402,-3.5171,9.0538,-0.8819,-2.7806,-9.0905,2.6043
1491979907589,p1,7.8466,1.4896,5.7552,0.089555,6.4377,7.4036,3.3763,-8.5608,3.5402,-3.5246,9.0614,-0.90457,-2.7806,-9.0905,2.6043
1491979907629,p1,7.8019,1.4902,5.7176,0.099295,6.4353,7.389,3.3348,-8.5023,3.541,-3.5096,9.0539,-0.89676,-2.7507,-9.1056,2.5898
1491979907669,p1,7.7795,1.4902,5.7398,0.099311,6.3942,7.3645,3.3373,-8.5557,3.5444,-3.4946,9.0315,-0.91144,-2.7357,-9.0907,2.5826
1491979907709,p1,7.8316,1.5044,5.8,0.11392,6.4644,7.3941,3.3618,-8.5946,3.5137,-3.5025,9.0991,-0.92668,-2.7656,-9.0907,2.6195
1491979907749,p1,7.8168,1.5047,5.7477,0.13118,6.4087,7.3867,3.3714,-8.5365,3.5397,-3.5096,9.0539,-0.89676,-2.7657,-9.113,2.6045
1491979907789,p1,7.8021,1.5199,5.6954,0.10403,6.4525,7.36,3.3617,-8.517,3.5294,-3.5397,9.0838,-0.89739,-2.7656,-9.1131,2.6344
1491979907829,p1,7.817,1.5197,5.7105,0.11388,6.4524,7.3746,3.3812,-8.5219,3.5005,-3.5395,9.0612,-0.88236,-2.7656,-9.1056,2.612
1491979907869,p1,7.8467,1.5046,5.7106,0.12123,6.45,7.3746,3.3665,-8.5218,3.5198,-3.5247,9.0839,-0.89709,-2.7732,-9.1129,2.5894
1491979907909,p1,7.8469,1.5343,5.6959,0.10401,6.4621,7.3624,3.3811,-8.5098,3.5247,-3.5395,9.0687,-0.88237,-2.7656,-9.1056,2.6194
1491979907949,p1,7.7872,1.5199,5.7102,0.074697,6.4621,7.3769,3.3495,-8.5412,3.5199,-3.5247,9.0689,-0.91208,-2.7657,-9.1206,2.6194
1491979907989,p1,7.832,1.5638,5.7705,0.10898,6.4379,7.3648,3.3617,-8.5218,3.5246,-3.5246,9.0614,-0.91207,-2.7806,-9.0906,2.6118
1491979908029,p1,7.7941,1.4454,5.7993,0.1336,6.4135,7.3843,3.3665,-8.5218,3.5174,-3.5246,9.0689,-0.89708,-2.7656,-9.1056,2.6194
1491979908069,p1,7.8022,1.5788,5.7704,0.10412,6.4427,7.3769,3.3519,-8.5217,3.5147,-3.5248,9.0839,-0.91961,-2.7731,-9.0905,2.5895
1491979908109,p1,7.8615,1.4896,5.7255,0.099134,6.4911,7.3869,3.3862,-8.6045,3.5362,-3.5396,9.0838,-0.88989,-2.7732,-9.1205,2.6043
1491979908149,p1,7.8021,1.4977,5.6803,0.12875,6.4135,7.394,3.3324,-8.4779,3.5087,-3.4948,9.069,-0.89648,-2.7656,-9.0906,2.612
1491979908189,p1,7.7724,1.5055,5.6429,0.12354,6.4574,7.3455,3.3763,-8.5316,3.5103,-3.5695,9.0612,-0.91297,-2.7956,-9.0906,2.6489
1491979908229,p1,7.8466,1.5044,5.7703,0.14333,6.4354,7.3844,3.3641,-8.5462,3.5495,-3.5621,9.0838,-0.92036,-2.7806,-9.1056,2.6341
1491979908269,p1,7.817,1.5051,5.6656,0.11892,6.4353,7.3989,3.3325,-8.5654,3.5249,-3.5395,9.0538,-0.89736,-2.7806,-9.0905,2.5893
1491979908309,p1,7.802,1.4902,5.7101,0.094396,6.4329,7.3866,3.3032,-8.5069,3.521,-3.5245,9.0464,-0.89705,-2.7511,-9.1213,2.6137
1491979908349,p1,7.8019,1.5048,5.7699,0.10412,6.4258,7.3647,3.3106,-8.5556,3.5244,-3.5097,9.054,-0.91177,-2.766,-9.1063,2.6359
1491979908389,p1,7.7869,1.5047,5.8146,0.10909,6.4329,7.3891,3.3276,-8.5556,3.5247,-3.5096,9.0539,-0.90426,-2.766,-9.1063,2.621
1491979908429,p1,7.8093,1.5193,5.8298,0.099045,6.4522,7.3845,3.3154,-8.5508,3.5391,-3.5172,9.069,-0.92694,-2.766,-9.0838,2.6061
1491979908469,p1,11.176,-0.55405,1.2568,4.2714,4.4563,7.991,5.3389,-2.2345,8.0751,-0.82454,8.7296,0.85599,-0.28031,-9.0106,0.82579
1491979908509,p1,10.119,-0.26346,1.1015,4.2727,3.4641,7.622,5.054,-2.0035,7.4262,-0.257,8.6801,0.67236,-0.25037,-9.1385,1.0351
1491979908549,p1,10.38,-0.48516,0.43808,4.4609,3.5073,8.2017,5.4367,-2.4388,8.0361,-0.39432,9.3683,0.98398,-0.010798,-9.1542,0.9196
1491979908589,p1,9.2684,-0.1481,1.7523,4.1208,3.6383,7.6899,5.0914,-1.3149,7.8304,-0.57331,9.2779,0.90546,0.35663,-8.9995,1.0607
1491979908629,p1,9.5086,-0.21345,0.93308,4.6085,4.3339,7.7252,5.2796,-1.7094,7.933,-0.28823,9.1579,1.1664,0.42402,-9.0674,1.1513
1491979908669,p1,9.7788,-0.62428,-0.6193,4.7613,3.0416,7.7275,5.5554,-1.9683,7.9711,-0.10753,9.0372,1.5153,0.48372,-9.1946,1.137
1491979908709,p1,10.123,-0.27176,-0.54725,5.1124,3.776,7.2713,5.8452,-1.7897,7.7621,-0.002832,8.8293,1.0975,0.73072,-9.3003,1.126
1491979908749,p1,10.229,-0.057162,-0.70172,5.3575,3.5551,7.8234,6.0079,-1.7064,8.2179,-0.29035,9.4515,0.91095,0.64808,-9.314,0.88548
1491979908789,p1,9.5022,0.60199,-1.061,5.6027,2.8797,8.1013,5.8982,-1.7084,8.3091,-0.66679,9.864,0.5578,0.38593,-9.1925,0.68714
1491979908829,p1,10.244,0.001446,-0.56694,5.7926,3.1395,8.0235,6.237,-1.7585,8.2174,-1.103,10.581,0.87839,-0.1939,-11.005,0.6874
1491979908869,p1,10.143,0.25183,-1.8567,6.604,2.7777,8.107,6.7221,-1.7364,8.0434,-0.34884,9.3004,1.12,0.25705,-10.013,0.50345
1491979908909,p1,10.092,-0.040412,-2.7766,6.5824,2.6999,8.1576,7.1766,-2.5595,8.1428,-0.060208,8.4905,1.3668,0.74585,-8.925,0.58935
1491979908949,p1,9.9204,-0.18689,-2.8535,6.7576,2.9815,8.0773,7.1458,-1.7975,8.4323,-0.42131,8.932,1.254,0.57372,-8.8796,0.67621
1491979908989,p1,9.8252,0.22841,-2.7769,6.819,2.8548,8.6895,7.5995,-2.2276,8.6862,-1.0537,9.8003,1.0603,0.062566,-9.8779,0.56029
1491979909029,p1,10.177,0.37528,-3.1612,6.8192,2.2312,8.2978,7.6255,-1.5326,8.3078,-1.1275,9.6646,1.1565,-0.43222,-10.039,0.41703
1491979909069,p1,10.222,0.066283,-3.7896,7.3269,3.0616,8.521,8.0089,-2.1882,8.5842,-1.3342,9.2582,1.2954,-0.23645,-9.6081,0.73527
1491979909109,p1,10.073,-0.12387,-4.1053,7.3964,2.6545,8.4831,7.687,-1.9045,8.369,-1.5446,9.3859,1.0584,-0.6406,-9.5399,0.99757
1491979909149,p1,9.6205,0.17768,-4.5096,6.7717,2.5635,8.2796,6.9066,-1.4365,8.217,-1.5746,9.4826,1.2152,-0.59549,-9.3678,0.85685
1491979909189,p1,9.4325,-0.12502,-4.3862,6.4992,2.7578,8.2059,6.663,-1.5302,8.3274,-1.8128,9.3836,1.3456,-0.87268,-9.5017,1.0685
1491979909229,p1,9.8186,-0.10831,-3.7788,6.2458,2.5487,8.3444,6.2933,-1.9656,8.4345,-1.721,9.068,1.5954,-0.8652,-9.5769,1.1954
1491979909269,p1,10.22,0.033733,-3.0512,5.9183,2.3404,8.3025,6.1803,-1.3455,8.2289,-1.4514,9.0827,1.9084,-0.62507,-9.3391,1.2225
1491979909309,p1,9.2906,-0.69537,-2.2498,5.9274,2.6505,8.3574,6.1647,-0.84535,8.2933,-1.5719,9.2771,1.9433,-0.41524,-9.3104,1.2709
1491979909349,p1,10.441,-0.33971,-2.7312,5.7912,1.683,7.9002,5.8078,-1.3137,7.8266,-1.3177,9.2704,1.9934,-0.26612,-9.5941,1.0336
1491979909389,p1,10.186,-0.59763,-2.5557,5.4933,2.0229,8.3033,5.7122,-1.0559,7.8744,-1.1985,9.2566,1.8308,-0.011734,-9.7295,0.95539
1491979909429,p1,9.3743,-0.85226,-0.22099,5.4069,1.274,8.2386,5.9328,-0.66957,8.3992,-1.1314,9.2718,1.8246,-0.086239,-9.4299,0.84288
1491979909469,p1,9.4662,-1.7188,3.2655,4.7887,1.8987,8.9254,4.6761,-1.0957,8.5391,-0.97475,9.2357,1.6477,-0.033334,-9.3117,1.1429
1491979909509,p1,8.7319,0.30488,2.5569,0.89789,2.7881,9.0903,0.79534,-1.8299,9.1141,-0.8474,9.0944,1.4854,-0.11579,-9.2961,1.0519
1491979909549,p1,7.3813,-0.14044,5.4981,-1.4535,0.96057,6.1027,-1.3255,-0.95047,5.6291,-0.4798,8.7215,1.3281,-0.010328,-8.9229,1.0099
1491979909589,p1,7.3418,-0.97938,7.9095,1.1016,-1.3291,5.741,1.5829,1.2038,5.2739,-0.36269,9.0458,1.015,0.22945,-8.9393,1.1185
1491979909629,p1,10.018,-0.98695,4.4084,2.8287,-0.81982,7.1439,3.1794,1.4596,6.9415,-0.022333,9.573,0.79615,0.43761,-9.7463,0.88076
1491979909669,p1,9.4597,0.17738,3.3449,2.3213,1.3668,7.2067,2.6066,-0.17049,7.6115,-0.012874,9.1311,0.66177,0.49208,-12.552,0.06727
1491979909709,p1,8.1832,-0.33072,3.2947,1.2785,1.82,8.7334,1.2743,0.12459,9.1656,0.22068,8.8907,0.98185,0.036766,-8.1645,1.9765
1491979909749,p1,7.6682,-0.2103,3.8585,1.171,-0.041535,10.615,1.9585,1.1577,10.534,-0.35057,10.929,0.80309,1.3384,-8.5022,0.66027
1491979909789,p1,8.8211,-0.54653,4.1187,2.6993,0.41291,11.832,2.7732,0.10242,11.687,-0.009489,8.5604,0.84253,0.56572,-9.5092,1.287
1491979909829,p1,9.044,-0.034598,5.3323,2.8845,-0.43412,11.027,2.8737,1.6896,10.59,0.20248,9.5355,1.0258,0.70812,-9.1944,0.78223
1491979909869,p1,8.6976,0.26112,4.317,1.2795,0.28735,9.8006,1.1731,0.12706,10.66,0.008594,9.5044,1.097,0.88757,-9.3293,0.67283
1491979909909,p1,8.1548,-0.1931,6.0035,1.4328,-0.26903,8.5644,2.1283,0.63419,9.5999,-0.077766,8.8741,1.0959,0.60312,-9.2535,0.75041
1491979909949,p1,7.4583,0.054207,4.8285,1.2729,0.39717,8.1825,0.88664,-0.80219,8.545,-0.14004,9.2647,0.88416,0.36274,-9.6258,0.70052
1491979909989,p1,7.3051,-0.076359,6.3037,1.1914,-0.73712,9.0955,1.7654,0.97754,8.7817,-0.69233,9.44,1.4881,0.1089,-9.3421,1.1004
1491979910029,p1,7.1705,-0.17163,6.3169,-0.29903,0.67294,8.84,0.36426,-0.68707,9.3859,-0.84155,9.3797,1.4252,-0.51953,-9.2069,1.7177
1491979910069,p1,6.9405,0.12599,6.4514,1.572,0.12455,9.3763,2.0373,0.93984,9.982,-1.0962,9.4988,1.3974,-0.84935,-9.4601,1.9356
1491979910109,p1,7.0295,-0.000359,6.3767,-0.74505,-0.21387,11.195,0.39231,0.53808,11.089,-1.4339,9.8272,1.4428,-0.91045,-9.8913,1.4403
1491979910149,p1,6.1158,-0.33132,7.6209,1.3265,-0.9088,10.962,1.8948,1.2695,10.659,-1.5319,9.7392,0.88569,-1.3827,-9.9254,1.1484
1491979910189,p1,6.5586,-0.15331,6.6705,-0.36032,0.44092,11.147,-1.214,1.1008,10.558,-1.3346,9.3481,1.3403,-0.80474,-9.2785,1.2346
1491979910229,p1,5.1414,0.20898,7.8409,0.32242,-0.23249,10.028,0.84299,1.2619,9.7651,-2.2523,10.292,0.69805,-1.3478,-11.607,1.4059
1491979910269,p1,5.9849,0.51334,7.8418,-1.1887,-1.0291,9.8499,-0.63672,0.47878,9.2918,-2.2959,11.314,0.26839,-0.4923,-10.986,2.0122
1491979910309,p1,4.2206,0.15079,9.43,-0.36733,-1.5039,9.2574,0.13081,1.9709,9.1283,-2.2198,11.564,1.4626,-2.9044,-12.012,3.8214
1491979910349,p1,5.3677,1.0498,8.3106,-1.3411,-1.0741,9.6373,-1.4995,0.91161,8.7064,-2.6437,11.589,2.3169,-2.5555,-9.6543,4.2222
1491979910389,p1,4.6027,0.33475,8.9716,-0.69975,-0.66112,9.9542,0.33367,1.1766,9.9985,-3.8507,7.9703,1.9965,-3.428,-10.253,1.352
1491979910429,p1,5.2988,0.5327,8.0829,-2.1716,-1.8154,9.5486,-2.6128,1.9703,9.0501,-3.8731,9.1576,1.4245,-2.9011,-8.6787,1.2605
1491979910469,p1,4.5582,0.56344,9.301,-1.1781,-1.4794,9.7288,-1.4134,1.1856,9.9523,-3.9468,11.924,1.6076,-3.5336,-10.866,1.752
1491979910509,p1,4.682,1.2758,8.7545,-3.5847,-5.5984,7.2991,-4.0766,4.9323,7.9886,-3.2361,8.9559,1.8577,-3.5488,-11.061,1.8259
1491979910549,p1,3.8936,1.9023,9.2673,-4.4844,-6.1419,5.9302,-4.9527,6.5352,6.3289,-3.3017,10.222,2.2152,-2.8745,-10.876,1.6585
1491979910589,p1,4.038,0.95235,9.4189,-5.2871,-6.2047,5.9055,-4.3558,7.0608,5.4389,-3.7037,8.1165,1.264,-2.8161,-7.4036,1.8182
1491979910629,p1,3.7415,1.347,9.5088,-3.306,-7.5817,5.8336,-3.4141,5.2188,5.0085,-3.4629,7.646,0.99923,-3.8432,-7.8011,1.4935
1491979910669,p1,4.4393,0.89584,9.7797,-3.852,-7.3156,5.9676,-3.3913,6.9204,8.9424,-4.1545,8.8103,1.7269,-3.6954,-9.5084,2.4701
1491979910709,p1,4.0848,1.6319,9.8266,-5.5511,-4.0063,7.5033,-3.9492,2.6498,8.9911,-3.6772,8.9622,1.7063,-2.782,-9.0446,1.0524
1491979910749,p1,4.5732,0.66643,9.451,-4.2312,-4.8091,9.0169,-4.7837,2.8049,10.044,-3.4087,8.9639,1.5541,-3.0511,-9.3312,2.2125
1491979910789,p1,4.5234,0.9501,9.0048,-4.4001,-2.5348,9.9667,-4.2157,0.55095,11.439,-3.9442,8.445,1.3788,-3.2885,-7.8055,2.0034
1491979910829,p1,5.4253,0.84026,8.7274,-5.4078,-1.4403,10.262,-3.4325,-0.91741,10.337,-3.6014,8.6632,1.5356,-3.3884,-9.4043,2.2141
1491979910869,p1,6.6034,0.58916,8.0185,-4.9189,-0.37825,10.221,-2.9642,1.3226,10.939,-3.7345,8.274,1.2182,-3.17,-8.2367,1.2721
1491979910909,p1,6.5805,0.50019,8.0849,-4.5588,-0.039802,9.9188,-2.6049,-2.6384,9.194,-3.9452,8.7961,1.7236,-3.486,-9.478,2.0553
1491979910949,p1,6.7385,0.52354,7.482,-4.2427,-0.19607,8.6612,-1.8183,-0.96454,9.1548,-3.7688,9.4335,1.9215,-3.1561,-9.15,1.7928
1491979910989,p1,5.9247,1.3044,6.4887,-3.833,0.24549,8.5879,-2.0315,-1.9529,9.7677,-3.6643,9.2036,1.3836,-3.1782,-8.9106,1.7408
1491979911029,p1,6.5049,0.43031,5.3161,-3.9964,0.58436,7.7233,-2.3447,-0.9791,9.2668,-3.9624,9.3721,2.0678,-3.397,-10.167,2.309
1491979911069,p1,7.8784,0.61422,4.7309,-3.1225,1.8096,8.0065,-1.8951,-1.0031,7.9538,-3.7079,9.0601,1.5855,-3.4102,-8.8804,1.9536
1491979911109,p1,8.2026,0.48799,6.0157,-2.7517,0.87064,7.6521,-1.6811,-0.60293,7.6347,-4.1054,11.029,2.0931,-3.5913,-9.927,2.4259
1491979911149,p1,7.9537,0.43832,4.1036,-2.2442,2.071,8.086,-1.4585,-2.3686,7.3094,-3.6543,10.327,1.7728,-3.5193,-11.886,2.8551
1491979911189,p1,7.9094,0.21147,3.4901,-0.78566,1.6233,8.3602,0.24217,-2.7042,8.1307,-3.4676,11.812,1.8875,-2.9629,-9.7691,1.264
1491979911229,p1,8.1945,0.35935,2.9859,-1.125,2.9336,10.114,0.95794,-3.3819,10.166,-3.7197,11.89,2.8502,-3.1298,-12.67,4.3239
1491979911269,p1,8.4538,0.053246,3.0605,1.6783,2.122,10.414,4.245,-4.8264,10.294,-2.4479,8.1569,1.7544,-3.1888,-11.049,2.2952
1491979911309,p1,9.5062,0.19464,2.6367,0.98348,2.9397,9.8011,3.6028,-2.8132,10.523,-2.0611,8.6814,2.2418,-1.897,-8.8803,2.039
1491979911349,p1,9.8386,0.93463,2.1665,2.3969,4.56,10.607,2.8353,-2.8775,10.601,-2.3464,10.197,1.7767,-1.0819,-9.3601,1.4239
1491979911389,p1,10.033,0.95632,1.907,1.9789,3.2988,9.2451,4.2463,-1.9386,8.6108,-2.7735,10.419,2.0908,-1.741,-9.3197,1.4428
1491979911429,p1,9.5524,0.22598,2.115,2.7682,3.6868,9.2031,4.258,-2.9093,8.2954,-1.9671,10.17,1.387,-1.7187,-9.74,1.9799
1491979911469,p1,9.3606,0.21603,1.2779,2.7026,2.8526,8.7517,4.4411,-1.7985,8.4916,-1.4119,9.6178,1.1887,-1.1954,-10.235,1.7334
1491979911509,p1,9.4515,0.27651,0.78663,3.3523,4.2314,9.3768,4.9538,-2.5203,8.7344,-0.97744,9.387,1.1901,-0.55103,-10.058,1.6028
1491979911549,p1,9.8561,0.1297,-0.36762,4.1707,4.0127,9.4465,4.7941,-1.9715,9.094,-1.2005,9.139,1.0884,-0.35566,-9.3093,0.88348
1491979911589,p1,10.433,0.044097,1.367,2.5312,2.7223,8.6261,4.5974,-1.9886,8.4068,-1.1168,8.9435,1.3004,-0.30258,-8.9737,0.97493
1491979911629,p1,10.164,0.75179,2.7796,3.7771,3.7253,8.7429,4.3154,-2.5854,8.8921,-0.96535,8.8459,1.6033,-0.40062,-9.3993,1.0394
1491979911669,p1,10.003,0.24224,0.84281,3.7075,3.5527,8.3552,4.9147,-2.1597,8.1652,-0.88325,8.8464,1.575,-0.21326,-9.3253,1.0054
1491979911709,p1,10.108,0.55859,1.1814,3.9832,2.8711,8.8958,5.3041,-2.2163,8.8004,-0.76514,8.9905,1.2921,0.094153,-9.155,1.011
1491979911749,p1,9.734,-0.59468,-0.52246,3.74,3.5681,9.1599,5.2326,-1.7109,8.7881,-0.79662,9.2162,1.1036,0.19895,-9.2078,1.0276
1491979911789,p1,9.9464,-0.7641,0.67171,3.867,3.4042,8.9655,4.9306,-1.9234,8.9877,-0.81747,9.1687,1.6735,0.10902,-9.2147,0.99617
